id_movimiento,fecha,almacen,provincia,producto,categoria,caduca,estado_ciclo,cantidad,costo_almacenamiento,fecha_vencimiento
674,2024-10-01 09:03:25,Depósito Central,Buenos Aires,Aerosol anticorrosivo,Pinturas y químicos,True,Devuelto a proveedor,70.0,112.5,2026-01-31 09:03:25
675,2024-10-28 14:51:32,Sucursal Córdoba,Córdoba,Adhesivo epoxi,Adhesivos y selladores,True,Devuelto a proveedor,44.0,72.45,2026-01-28 14:51:32
676,2025-05-06 04:55:16,Sucursal Mendoza,Mendoza,Tijera de podar,Jardinería,False,Devuelto cliente,60.0,72.87,
677,2025-03-04 06:54:07,Sucursal Rosario,Santa Fe,Pala ancha,Jardinería,False,Enviado cliente,52.0,39.33,
678,2025-01-28 18:30:41,Depósito Central,Buenos Aires,Cable unipolar 2.5mm,Electricidad,False,Recibido,123.0,76.1,
679,2025-06-26 11:00:22,Sucursal Tucumán,Tucumán,Bolsa de cemento 50kg,Materiales construcción,False,Empacado,246.0,49.5,
680,2025-07-18 22:30:57,Sucursal Córdoba,Córdoba,Pala ancha,Jardinería,False,Autorizado venta,111.0,165.44,
681,2025-01-16 08:09:31,Depósito Central,Buenos Aires,Silicona selladora,Adhesivos y selladores,True,En inspección,98.0,160.0,2025-09-08 08:09:31
682,2025-03-04 23:57:35,Sucursal Mendoza,Mendoza,Alicate universal,Herramientas manuales,False,Boca de inspección,23.0,20.07,
683,2025-05-09 22:45:00,Depósito Central,Buenos Aires,Botines de seguridad,Protección personal,True,Autorizado venta,66.0,63.76,2025-12-24 22:45:00
684,2025-04-03 03:16:57,Sucursal Rosario,Santa Fe,Pernos con tuerca,Fijaciones,False,Retornado inventario,224.0,172.73,
685,2024-10-31 10:22:15,Sucursal Mendoza,Mendoza,Flexibles de acero,Plomería,False,Devuelto a proveedor,49.0,68.5,
686,2025-02-13 02:45:20,Sucursal Mendoza,Mendoza,Pernos con tuerca,Fijaciones,False,Removido inventario,235.0,338.23,
687,2025-08-31 20:27:57,Depósito Central,Buenos Aires,Clavos de acero,Fijaciones,False,Removido inventario,187.0,356.73,
688,2025-04-28 10:39:51,Depósito Central,Buenos Aires,Botines de seguridad,Protección personal,True,En inspección,70.0,116.87,2027-04-14 10:39:51
689,2024-11-29 08:08:12,Depósito Central,Buenos Aires,Caño PVC 2m,Materiales construcción,False,Empacado,235.0,106.49,
690,2024-12-24 10:39:36,Sucursal Mendoza,Mendoza,Destornillador plano,Herramientas manuales,False,Autorizado venta,46.0,,
691,2024-10-03 18:11:11,Sucursal Rosario,Santa Fe,Destornillador Philips,Herramientas manuales,False,Recibido,34.0,23.03,
692,2025-06-18 18:49:54,Sucursal Mendoza,Mendoza,Bolsa de cemento 50kg,Materiales construcción,False,En bandeja,257.0,415.48,
693,2025-03-04 20:49:29,Sucursal Rosario,Santa Fe,Taladro eléctrico,Herramientas eléctricas,False,Empacado,23.0,34.93,
694,2024-09-17 04:14:16,Sucursal Rosario,Santa Fe,Pernos con tuerca,Fijaciones,False,Retirado de bandeja,230.0,,
695,2025-04-06 10:28:58,Sucursal Rosario,Santa Fe,Casco de seguridad,Protección personal,True,Devuelto cliente,94.0,167.63,2026-02-20 10:28:58
696,2025-09-10 23:27:35,Depósito Central,Buenos Aires,Pernos con tuerca,Fijaciones,False,Recibido,184.0,134.47,
697,2025-07-26 17:42:01,Depósito Central,Buenos Aires,Pegamento de contacto,Adhesivos y selladores,True,Boca de inspección,88.0,93.27,2026-11-12 17:42:01
698,2025-04-13 15:12:37,Sucursal Tucumán,Tucumán,Caja de tornillos,Fijaciones,False,Boca de inspección,137.0,110.74,
699,2025-06-10 06:26:48,Depósito Central,Buenos Aires,Manguera 15m,Jardinería,False,Retirado de bandeja,103.0,195.33,
700,2025-06-22 22:02:51,Sucursal Rosario,Santa Fe,Arandelas metálicas,Fijaciones,False,En inspección,190.0,56.32,
701,2025-07-01 15:57:00,Sucursal Córdoba,Córdoba,Adhesivo epoxi,Adhesivos y selladores,True,Retirado de bandeja,66.0,124.84,2027-04-05 15:57:00
702,2025-06-29 18:09:48,Sucursal Mendoza,Mendoza,Removedor de pintura,Pinturas y químicos,True,Devuelto a proveedor,106.0,51.35,2026-11-03 18:09:48
703,2025-06-03 23:11:05,Sucursal Rosario,Santa Fe,Regadera plástica,Jardinería,False,En inspección,62.0,18.48,
704,2024-12-02 00:58:28,Depósito Central,Buenos Aires,Lijadora orbital,Herramientas eléctricas,False,En bandeja,18.0,30.29,
705,2025-02-04 23:15:51,Sucursal Córdoba,Córdoba,Manguera 15m,Jardinería,False,Boca de inspección,41.0,10.1,
706,2025-03-03 00:27:26,Depósito Central,Buenos Aires,Tarugos plásticos,Fijaciones,False,Empacado,230.0,395.32,
707,2024-10-13 16:40:38,Sucursal Rosario,Santa Fe,Barniz para madera,Pinturas y químicos,True,Empacado,47.0,110.64,2025-10-09 16:40:38
708,2025-06-01 11:37:05,Sucursal Rosario,Santa Fe,Alicate universal,Herramientas manuales,False,En inspección,66.0,57.28,
709,2025-09-09 02:40:50,Sucursal Córdoba,Córdoba,Arnés de seguridad,Protección personal,True,Empacado,27.0,9.84,2027-03-03 02:40:50
710,2025-01-22 18:09:41,Sucursal Córdoba,Córdoba,Lámpara LED 9W,Electricidad,False,En bandeja,122.0,148.31,
711,2025-05-16 12:42:12,Depósito Central,Buenos Aires,Caja de tornillos,Fijaciones,False,Retornado inventario,210.0,171.95,
712,2025-01-16 10:22:48,Sucursal Tucumán,Tucumán,Caño galvanizado 1m,Plomería,False,???,77.0,92.13,
713,2025-06-01 03:41:36,Sucursal Rosario,Santa Fe,Botines de seguridad,Protección personal,True,Enviado cliente,66.0,123.27,2026-12-29 03:41:36
714,2025-08-11 20:32:58,Sucursal Rosario,Santa Fe,Pala ancha,Jardinería,False,En bandeja,89.0,30.45,
715,2024-11-03 22:03:58,Sucursal Tucumán,Tucumán,Soldadora eléctrica,Herramientas eléctricas,False,Enviado cliente,39.0,63.99,
716,2025-06-23 01:04:12,Depósito Central,Buenos Aires,Pala ancha,Jardinería,False,Empacado,107.0,54.7,
717,2025-09-01 01:31:07,Sucursal Córdoba,Córdoba,Clavos de acero,Fijaciones,False,En inspección,205.0,56.75,
718,2025-01-11 03:40:50,Sucursal Córdoba,Córdoba,Llave inglesa,Herramientas manuales,False,,42.0,19.58,
719,2025-04-01 11:11:54,Sucursal Mendoza,Mendoza,Fertilizante granulado,Jardinería,False,Removido inventario,70.0,129.19,
720,2025-01-14 15:12:58,Sucursal Rosario,Santa Fe,Martillo carpintero,Herramientas manuales,False,Enviado cliente,39.0,35.69,
721,2025-06-02 12:21:59,Sucursal Tucumán,Tucumán,Pegamento de contacto,Adhesivos y selladores,True,Empacado,87.0,209.34,2025-09-12 12:21:59
722,2025-02-22 02:58:19,Sucursal Tucumán,Tucumán,Regadera plástica,Jardinería,False,Retirado de bandeja,37.0,14.89,
723,2025-01-21 04:43:09,Sucursal Tucumán,Tucumán,Clavos de acero,Fijaciones,False,Devuelto cliente,132.0,164.84,
724,2025-02-19 19:07:03,Sucursal Tucumán,Tucumán,Martillo carpintero,Herramientas manuales,False,Boca de inspección,51.0,82.33,
725,2025-06-14 06:55:39,Sucursal Rosario,Santa Fe,Bomba de agua 1HP,Plomería,False,En bandeja,84.0,,
726,2025-01-09 08:10:49,Sucursal Tucumán,Tucumán,Toma corriente doble,Electricidad,False,Empacado,75.0,20.06,
727,2025-04-19 19:58:22,Sucursal Córdoba,Córdoba,Barniz para madera,Pinturas y químicos,True,Devuelto cliente,,134.74,2026-09-02 19:58:22
728,2024-11-04 22:52:56,Sucursal Mendoza,Mendoza,Lijadora orbital,Herramientas eléctricas,False,Removido inventario,45.0,28.24,
729,2024-11-30 00:33:12,Sucursal Mendoza,Mendoza,Lámpara LED 9W,Electricidad,False,Recibido,66.0,53.34,
730,2025-02-26 19:19:04,Sucursal Mendoza,Mendoza,Removedor de pintura,Pinturas y químicos,True,Empacado,60.0,136.1,2025-09-04 19:19:04
731,2025-06-01 18:03:56,Sucursal Mendoza,Mendoza,Yeso en polvo 30kg,Materiales construcción,False,Removido inventario,209.0,208.5,
732,2025-02-10 18:21:51,Sucursal Rosario,Santa Fe,Pegamento de contacto,Adhesivos y selladores,True,Devuelto cliente,55.0,97.38,2025-11-19 18:21:51
733,2025-06-06 13:32:05,Sucursal Rosario,Santa Fe,Interruptor simple,Electricidad,False,Removido inventario,90.0,96.48,
734,2025-07-04 01:35:37,Depósito Central,Buenos Aires,Bomba de agua 1HP,Plomería,False,Enviado cliente,37.0,60.11,
735,2025-09-02 03:13:54,Sucursal Tucumán,Tucumán,Destornillador Philips,Herramientas manuales,False,Retirado de bandeja,,24.43,
736,2024-11-23 02:31:35,Depósito Central,Buenos Aires,Flexibles de acero,Plomería,False,En inspección,91.0,49.77,
737,2025-05-13 13:29:20,Sucursal Córdoba,Córdoba,Bolsa de cemento 50kg,Materiales construcción,False,Recibido,212.0,216.58,
738,2025-04-25 12:55:10,Sucursal Mendoza,Mendoza,Adhesivo epoxi,Adhesivos y selladores,True,Autorizado venta,104.0,227.45,2026-12-23 12:55:10
739,2025-01-11 09:31:49,Depósito Central,Buenos Aires,Casco de seguridad,Protección personal,True,Devuelto a proveedor,121.0,136.92,2026-12-10 09:31:49
740,2025-02-21 05:22:08,Sucursal Rosario,Santa Fe,Interruptor simple,Electricidad,False,Devuelto cliente,105.0,125.2,
741,2025-04-17 07:37:08,Sucursal Mendoza,Mendoza,Adhesivo epoxi,Adhesivos y selladores,True,Removido inventario,33.0,72.74,2025-10-16 07:37:08
742,2025-08-06 07:21:21,Sucursal Rosario,Santa Fe,Pintura látex 4L,Pinturas y químicos,True,Recibido,48.0,30.78,2027-06-12 07:21:21
743,2024-09-16 16:15:28,Sucursal Córdoba,Córdoba,Yeso en polvo 30kg,Materiales construcción,False,Retornado inventario,168.0,96.12,
744,2025-01-12 12:47:38,Depósito Central,Buenos Aires,Botines de seguridad,Protección personal,True,Retornado inventario,80.0,22.47,2025-08-25 12:47:38
745,2025-01-05 22:42:13,Depósito Central,Buenos Aires,Arandelas metálicas,Fijaciones,False,Devuelto a proveedor,225.0,147.22,
746,2024-12-07 03:31:07,Sucursal Rosario,Santa Fe,Removedor de pintura,Pinturas y químicos,True,Retirado de bandeja,61.0,137.42,2026-06-20 03:31:07
747,2025-03-02 11:19:19,Sucursal Rosario,Santa Fe,Esmalte sintético 1L,Pinturas y químicos,True,En bandeja,84.0,154.95,2027-02-28 11:19:19
748,2025-07-18 16:16:38,Depósito Central,Buenos Aires,Botines de seguridad,Protección personal,True,Recibido,61.0,88.87,2026-11-03 16:16:38
749,2025-04-29 18:19:26,Sucursal Tucumán,Tucumán,Flexibles de acero,Plomería,False,En bandeja,64.0,47.18,
750,2025-05-10 02:58:11,Depósito Central,Buenos Aires,Llave inglesa,Herramientas manuales,False,Autorizado venta,18.0,35.62,
751,2025-05-28 18:46:22,Sucursal Mendoza,Mendoza,Pegamento de contacto,Adhesivos y selladores,True,Retornado inventario,56.0,107.74,2026-06-27 18:46:22
752,2025-01-19 16:03:16,Sucursal Tucumán,Tucumán,Yeso en polvo 30kg,Materiales construcción,False,Devuelto a proveedor,132.0,240.17,
753,2025-03-16 02:28:41,Sucursal Mendoza,Mendoza,Manguera 15m,Jardinería,False,Retornado inventario,55.0,24.85,
754,2025-03-07 02:13:05,Sucursal Mendoza,Mendoza,Lijadora orbital,Herramientas eléctricas,False,En bandeja,55.0,100.78,
755,2025-03-07 05:42:07,Depósito Central,Buenos Aires,Gafas protectoras,Protección personal,True,Devuelto cliente,56.0,107.35,2027-01-11 05:42:07
756,2025-06-05 21:46:35,Sucursal Córdoba,Córdoba,Arena fina m3,Materiales construcción,False,Retornado inventario,331.0,384.74,
757,2024-12-08 12:18:56,Sucursal Tucumán,Tucumán,Lámpara LED 9W,Electricidad,False,,92.0,158.4,
758,2025-04-03 00:57:40,Sucursal Mendoza,Mendoza,Válvula esférica,Plomería,False,Boca de inspección,84.0,87.98,
759,2025-03-19 06:53:20,Sucursal Córdoba,Córdoba,Aerosol anticorrosivo,Pinturas y químicos,True,Retornado inventario,58.0,137.17,2025-09-16 06:53:20
760,2025-07-21 18:37:27,Sucursal Córdoba,Córdoba,Arena fina m3,Materiales construcción,False,Removido inventario,235.0,415.62,
761,2025-09-01 12:05:17,Sucursal Mendoza,Mendoza,Arnés de seguridad,Protección personal,True,En bandeja,65.0,105.97,2027-03-19 12:05:17
762,2025-07-22 15:57:45,Depósito Central,Buenos Aires,Llave inglesa,Herramientas manuales,False,Retornado inventario,41.0,51.27,
763,2025-06-29 08:07:55,Sucursal Rosario,Santa Fe,Tijera de podar,Jardinería,False,Devuelto a proveedor,144.0,158.52,
764,2024-11-21 10:06:45,Sucursal Mendoza,Mendoza,Botines de seguridad,Protección personal,True,Retirado de bandeja,77.0,29.76,2025-07-23 10:06:45
765,2025-05-30 09:24:29,Sucursal Mendoza,Mendoza,Clavos de acero,Fijaciones,False,Retirado de bandeja,257.0,508.07,
766,2024-10-19 10:49:33,Sucursal Mendoza,Mendoza,Interruptor simple,Electricidad,False,Removido inventario,62.0,32.53,
767,2025-01-04 17:33:18,Sucursal Mendoza,Mendoza,Llave inglesa,Herramientas manuales,False,Retornado inventario,,77.06,
768,2025-04-04 16:50:06,Depósito Central,Buenos Aires,Silicona selladora,Adhesivos y selladores,True,Empacado,124.0,111.61,2025-12-22 16:50:06
769,2025-06-01 08:02:25,Sucursal Rosario,Santa Fe,Pala ancha,Jardinería,False,Boca de inspección,64.0,27.71,
770,2025-05-20 07:54:37,Sucursal Rosario,Santa Fe,Gafas protectoras,Protección personal,True,Retirado de bandeja,125.0,314.86,2026-09-14 07:54:37
771,2025-05-15 00:24:11,Sucursal Tucumán,Tucumán,Taladro eléctrico,Herramientas eléctricas,False,Devuelto a proveedor,50.0,75.76,
772,2025-01-24 16:39:18,Sucursal Tucumán,Tucumán,Sierra circular,Herramientas eléctricas,False,Devuelto a proveedor,,7.2,
773,2024-10-22 18:54:21,Sucursal Córdoba,Córdoba,Amoladora angular,Herramientas eléctricas,False,Removido inventario,49.0,87.15,
774,2025-07-31 08:44:01,Depósito Central,Buenos Aires,Esmalte sintético 1L,Pinturas y químicos,True,Retirado de bandeja,,149.53,2026-09-07 08:44:01
775,2025-07-05 05:35:20,Depósito Central,Buenos Aires,Caja de tornillos,Fijaciones,False,En bandeja,231.0,440.57,
776,2024-12-16 17:36:29,Sucursal Tucumán,Tucumán,Toma corriente doble,Electricidad,False,Enviado cliente,40.0,32.32,
777,2025-06-04 19:23:03,Sucursal Rosario,Santa Fe,Tarugos plásticos,Fijaciones,False,Autorizado venta,163.0,252.68,
778,2025-01-15 01:47:35,Depósito Central,Buenos Aires,Pernos con tuerca,Fijaciones,False,Devuelto a proveedor,187.0,112.91,
779,2024-12-12 18:16:36,Depósito Central,Buenos Aires,Clavos de acero,Fijaciones,False,Devuelto cliente,196.0,217.23,
780,2025-07-26 18:11:06,Depósito Central,Buenos Aires,Destornillador Philips,Herramientas manuales,False,Retirado de bandeja,49.0,87.11,
781,2024-12-02 20:29:58,Sucursal Tucumán,Tucumán,Aerosol anticorrosivo,Pinturas y químicos,True,Recibido,84.0,138.58,2025-04-20 20:29:58
782,2024-11-12 17:54:45,Depósito Central,Buenos Aires,Martillo carpintero,Herramientas manuales,False,Removido inventario,19.0,7.76,
783,2024-09-26 00:08:07,Depósito Central,Buenos Aires,Disyuntor 25A,Electricidad,False,Enviado cliente,89.0,58.29,
784,2024-10-04 11:13:02,Depósito Central,Buenos Aires,Clavos de acero,Fijaciones,False,En bandeja,230.0,220.24,
785,2024-12-20 14:34:19,Sucursal Mendoza,Mendoza,Alicate universal,Herramientas manuales,False,Devuelto cliente,48.0,61.93,
786,2025-03-20 01:03:57,Depósito Central,Buenos Aires,Pernos con tuerca,Fijaciones,False,Enviado cliente,254.0,379.42,
787,2025-05-11 21:57:37,Depósito Central,Buenos Aires,Destornillador Philips,Herramientas manuales,False,Boca de inspección,,56.99,
788,2025-08-12 12:36:12,Sucursal Mendoza,Mendoza,Pala ancha,Jardinería,False,Enviado cliente,91.0,177.6,
789,2025-07-11 23:18:50,Sucursal Mendoza,Mendoza,Cinta aisladora,Adhesivos y selladores,True,En inspección,78.0,27.47,2027-03-01 23:18:50
790,2024-10-14 19:16:56,Sucursal Mendoza,Mendoza,Bloques de hormigón,Materiales construcción,False,Devuelto a proveedor,116.0,23.77,
791,2025-03-12 09:15:37,Sucursal Tucumán,Tucumán,Martillo carpintero,Herramientas manuales,False,Retornado inventario,46.0,50.11,
792,2025-02-24 11:20:39,Depósito Central,Buenos Aires,Alicate universal,Herramientas manuales,False,Removido inventario,43.0,64.6,
793,2025-08-26 15:52:07,Sucursal Rosario,Santa Fe,Esmalte sintético 1L,Pinturas y químicos,True,En bandeja,86.0,75.51,2026-01-14 15:52:07
794,2025-05-19 02:18:46,Depósito Central,Buenos Aires,Destornillador plano,Herramientas manuales,False,En bandeja,20.0,16.97,
795,2025-04-28 02:06:57,Depósito Central,Buenos Aires,Cinta aisladora,Adhesivos y selladores,True,Boca de inspección,52.0,117.1,2025-09-11 02:06:57
796,2024-12-01 00:44:30,Sucursal Córdoba,Córdoba,Amoladora angular,Herramientas eléctricas,False,Autorizado venta,55.0,46.4,
797,2025-06-22 11:56:36,Sucursal Mendoza,Mendoza,Toma corriente doble,Electricidad,False,Removido inventario,79.0,29.02,
798,2025-06-13 22:57:58,Depósito Central,Buenos Aires,Adhesivo epoxi,Adhesivos y selladores,True,Retirado de bandeja,97.0,116.07,2026-12-22 22:57:58
799,2025-02-12 15:24:46,Sucursal Rosario,Santa Fe,Barniz para madera,Pinturas y químicos,True,Retirado de bandeja,80.0,142.26,2025-10-30 15:24:46
800,2025-03-27 12:24:12,Depósito Central,Buenos Aires,Destornillador plano,Herramientas manuales,False,En inspección,40.0,15.47,
801,2025-02-18 17:30:31,Sucursal Tucumán,Tucumán,Manguera 15m,Jardinería,False,Retornado inventario,103.0,101.84,
802,2024-12-20 06:34:26,Sucursal Mendoza,Mendoza,Manguera 15m,Jardinería,False,Devuelto cliente,67.0,16.88,
803,2024-11-12 19:56:19,Sucursal Rosario,Santa Fe,Pernos con tuerca,Fijaciones,False,Boca de inspección,204.0,366.72,
804,2025-05-29 07:22:40,Depósito Central,Buenos Aires,Cable unipolar 2.5mm,Electricidad,False,En bandeja,68.0,,
805,2025-06-10 13:34:46,Sucursal Tucumán,Tucumán,Soldadora eléctrica,Herramientas eléctricas,False,Removido inventario,33.0,40.16,
806,2024-09-18 16:09:20,Sucursal Tucumán,Tucumán,Sellador acrílico,Adhesivos y selladores,True,Removido inventario,72.0,136.75,2025-03-24 16:09:20
807,2025-08-29 04:40:00,Sucursal Rosario,Santa Fe,Guantes de trabajo,Protección personal,True,Autorizado venta,85.0,154.11,2026-12-26 04:40:00
808,2025-07-05 03:58:13,Sucursal Tucumán,Tucumán,Arandelas metálicas,Fijaciones,False,Recibido,176.0,38.89,
809,2025-08-16 16:21:41,Sucursal Rosario,Santa Fe,Arandelas metálicas,Fijaciones,False,Empacado,262.0,462.42,
810,2025-07-12 13:49:29,Sucursal Mendoza,Mendoza,Llave inglesa,Herramientas manuales,False,Devuelto a proveedor,26.0,20.69,
811,2025-08-26 09:36:29,Sucursal Tucumán,Tucumán,Pintura látex 4L,Pinturas y químicos,True,Devuelto a proveedor,75.0,116.11,2026-12-16 09:36:29
812,2024-10-27 21:56:23,Depósito Central,Buenos Aires,Guantes de trabajo,Protección personal,True,Empacado,69.0,89.66,2026-09-03 21:56:23
813,2025-07-15 19:52:41,Sucursal Rosario,Santa Fe,Cable unipolar 2.5mm,Electricidad,False,Empacado,116.0,89.19,
814,2025-02-28 15:07:26,Depósito Central,Buenos Aires,Cable unipolar 2.5mm,Electricidad,False,Retirado de bandeja,84.0,79.15,
815,2024-12-10 12:13:17,Depósito Central,Buenos Aires,Flexibles de acero,Plomería,False,Boca de inspección,105.0,170.65,
816,2024-11-23 19:51:24,Sucursal Tucumán,Tucumán,Fertilizante granulado,Jardinería,False,Enviado cliente,42.0,24.04,
817,2025-07-25 19:19:16,Sucursal Mendoza,Mendoza,Lámpara LED 9W,Electricidad,False,Recibido,86.0,143.61,
818,2025-06-13 18:50:31,Sucursal Tucumán,Tucumán,Lámpara LED 9W,Electricidad,False,Devuelto cliente,102.0,130.55,
819,2025-04-05 16:11:25,Depósito Central,Buenos Aires,Cinta aisladora,Adhesivos y selladores,True,Boca de inspección,82.0,167.02,2026-02-16 16:11:25
820,2025-03-15 22:23:34,Sucursal Mendoza,Mendoza,Sierra circular,Herramientas eléctricas,False,Retornado inventario,55.0,106.48,
821,2024-10-06 00:32:36,Sucursal Tucumán,Tucumán,Aerosol anticorrosivo,Pinturas y químicos,True,Autorizado venta,67.0,127.49,2025-02-19 00:32:36
822,2025-04-20 23:52:21,Sucursal Córdoba,Córdoba,Pernos con tuerca,Fijaciones,False,Removido inventario,270.0,414.86,
823,2024-12-22 07:10:13,Sucursal Mendoza,Mendoza,Casco de seguridad,Protección personal,True,Devuelto cliente,137.0,98.43,2025-07-23 07:10:13
824,2025-09-07 19:54:52,Sucursal Rosario,Santa Fe,Guantes de trabajo,Protección personal,True,Devuelto a proveedor,70.0,135.61,2026-03-26 19:54:52
825,2025-08-11 23:32:31,Sucursal Tucumán,Tucumán,Casco de seguridad,Protección personal,True,Boca de inspección,68.0,140.54,2027-02-13 23:32:31
